transaction_id,customer_id,product_id,amount,transaction_date,status,channel
121007,18680,4381,1423.87,2025-02-15,failed,online
121008,49998,1353,308.0,2025-04-10,completed,online
121009,17694,1,1054.24,2025-11-09,failed,online
121010,10588,117,1575.82,2025-06-29,failed,online
121011,32385,1636,353.96,2025-03-21,completed,online
121012,35262,2530,1220.29,2025-11-28,failed,online
121013,8086,2524,1322.57,2025-05-18,failed,online
121014,40891,1,172.33,2025-12-28,completed,online
121015,8854,561,896.99,2025-02-20,completed,online
121016,21793,3785,1404.19,2025-09-17,failed,online
121017,5127,935,791.29,2025-05-09,failed,online
121018,31123,2275,1340.03,2025-11-04,failed,online
121019,20956,3530,1469.92,2025-06-27,failed,online
121020,3531,2944,943.91,2025-04-09,failed,online
121021,321,1,1831.49,2025-09-13,completed,online
121022,33453,1,589.84,2025-04-17,completed,online
121023,6263,2426,1249.09,2025-09-17,completed,online
121024,11830,4606,1657.66,2025-05-31,completed,online
121025,36464,4909,9421.314714013804,2025-06-16,completed,online
121026,43725,1,1247.0,2025-02-27,completed,online
121027,30632,3427,518.77,2025-12-31,failed,online
121028,38509,1576,76.13,2025-08-26,completed,online
121029,23714,1,1253.7,2025-09-26,completed,online
121030,4236,4547,525.94,2025-06-14,completed,online
121031,19647,4252,1707.01,2025-07-07,failed,online
121032,29621,4005,547.0,2025-07-17,completed,online
121033,25442,1,1547.03,2025-03-18,failed,online
121034,41373,3895,304.48,2025-07-26,failed,online
121035,22131,59,24.32,2025-10-12,completed,online
121036,48445,4299,44.19,2025-08-23,failed,online
121037,45768,1824,1441.61,2025-04-14,completed,online
121038,4842,2192,1212.3,2025-10-11,completed,online
121039,9638,998,247.86,2025-11-16,failed,online
121040,13159,507,94.11,2025-11-25,completed,online
121041,15901,4580,1168.38,2025-09-16,completed,online
121042,10663,467,1603.56,2025-02-22,completed,online
121043,23409,3979,216.18,2025-10-01,failed,online
121044,48589,1341,1410.06,2025-02-10,failed,online
121045,42726,1,249.88,2025-05-10,failed,online
121046,22259,2699,1386.18,2025-05-31,completed,online
121047,14480,2795,1714.41,2025-12-11,failed,online
121048,33263,3633,1998.1,2025-01-22,failed,online
121049,35010,1883,226.64,2025-06-22,failed,online
121050,6874,103,618.73,2025-03-16,failed,online
121051,4758,1,1943.65,2025-02-07,failed,online
121052,28160,4956,37.05,2025-09-14,failed,online
121053,31059,1,345.04,2025-07-07,completed,online
121054,6857,4425,317.85,2025-06-15,completed,online
121055,29736,932,1789.62,2025-08-31,failed,online
121056,7044,4189,835.13,2025-04-24,failed,online
121057,20655,1622,483.66,2025-05-25,failed,online
121058,18306,3429,1151.41,2025-01-11,failed,
121059,2215,4448,1471.54,2025-06-26,failed,online
121060,35598,291,117.87,2025-07-11,completed,online
121061,13631,1,1939.15,2025-09-25,completed,online
121062,21336,551,1998.62,2025-05-22,failed,online
121063,5092,1,625.43,2025-05-31,failed,online
121064,33623,1,896.59,2025-12-02,completed,online
121065,30018,1780,872.59,2025-02-16,failed,online
121066,48443,2374,1960.58,2025-02-24,failed,online
121067,13302,2459,1022.15,2025-03-23,failed,online
121068,26754,3937,1278.81,2025-01-18,failed,online
121069,8424,2893,1679.61,2025-02-23,completed,online
121070,48969,403,831.46,2025-12-09,completed,online
121071,41083,4862,626.13,2025-08-01,completed,online
121072,20223,2392,218.03,2025-12-21,failed,online
121073,48193,2894,28.82,2025-01-29,completed,online
121074,2510,1,1461.04,2025-08-16,completed,online
121075,783,1365,1800.58,2025-01-21,failed,online
121076,31198,1,1450.29,2025-08-01,failed,online
121077,29453,3884,1950.9,2025-10-13,failed,online
121078,45443,1627,1253.77,2025-04-09,failed,online
121079,42170,654,461.34,2025-09-19,failed,online
121080,49854,1,1110.76,2025-04-04,completed,online
121081,9806,1001,1674.75,2025-06-23,completed,online
121082,15119,1759,245.28,2025-01-14,failed,online
121083,39687,4101,1975.91,2025-02-07,completed,online
121084,21914,1049,1991.22,2025-01-25,completed,online
121085,20849,984,1203.19,2025-09-09,completed,online
121086,40236,705,725.99,2025-09-16,completed,online
121087,13598,2153,1133.33,2025-11-17,completed,online
121088,28683,1747,1606.78,2025-04-10,completed,online
121089,1845,4977,1849.42,2025-09-25,failed,online
121090,43491,612,1830.07,2025-02-27,failed,online
121091,23561,3963,1572.91,2025-03-21,completed,online
121092,6177,3696,1636.53,2025-08-12,completed,online
121093,12959,1970,652.17,2025-09-15,failed,online
121094,19442,1252,824.76,2025-06-26,completed,online
121095,534,3128,325.72,2025-09-09,failed,online
121096,23628,2356,208.99,2025-12-01,failed,online
121097,34163,2480,1282.28,2025-07-25,completed,online
121098,36098,2729,1152.97,2025-07-04,completed,online
121099,10468,4864,936.4,2025-10-03,failed,online
121100,40365,259,1966.51,2025-05-29,failed,online
121101,24672,4165,1030.76,2025-04-27,failed,online
121102,21152,2752,87.56,2025-09-02,completed,online
121103,30633,818,1638.59,2025-11-21,completed,online
121104,9169,4739,1933.11,2025-09-13,completed,online
121105,5996,2059,1237.91,2025-04-02,completed,online
121106,40586,1639,1150.97,2025-10-15,completed,online
121107,33538,4826,1415.9,2025-04-26,failed,
121108,3694,3587,983.58,2025-02-25,failed,
121109,16115,4372,1273.5,2025-01-02,completed,online
121110,7598,1,1718.05,2025-04-27,completed,online
121111,21325,3754,1665.84,2025-01-08,failed,online
121112,2275,3420,1447.23,2025-12-06,failed,online
121113,3724,623,1583.47,2025-02-15,completed,online
121114,16940,2360,1259.29,2025-07-16,failed,online
121115,35614,49,789.55,2025-11-09,failed,online
121116,25152,1,432.4,2025-02-20,failed,online
121117,47053,1,375.66,2025-12-14,completed,online
121118,45282,3819,1698.99,2025-05-09,completed,online
121119,5532,1,1037.42,2025-04-10,completed,online
121120,34439,4204,1972.55,2025-03-17,failed,online
121121,11538,1833,1787.7,2025-06-14,failed,online
121122,41890,1359,1837.37,2025-09-29,completed,online
121123,1609,3791,1284.65,2025-08-19,failed,online
121124,2684,2933,52.55,2025-01-26,failed,online
121125,18683,4049,427.13,2025-04-03,failed,online
121126,24718,1421,88.01,2025-02-16,failed,online
121127,33984,3541,427.71,2025-12-28,failed,online
121128,34479,3372,1753.36,2025-02-04,completed,online
121129,15232,4792,1734.1,2025-04-12,completed,online
121130,11941,1,586.94,2025-02-28,completed,online
121131,7548,768,1753.47,2025-11-07,completed,online
121132,23404,251,24.45,2025-03-14,failed,online
121133,7431,1609,1852.58,2025-04-17,completed,online
121134,500,2386,1263.1,2025-08-17,completed,online
121135,15307,3719,1163.01,2025-11-26,completed,online
121136,11426,2132,464.47,2025-08-17,completed,online
121137,12159,1,1014.52,2025-12-06,failed,online
121138,41409,1,412.97,2025-03-25,failed,online
121139,18911,1,1388.76,2025-05-08,failed,online
121140,30390,3660,380.82,2025-07-25,failed,online
121141,15393,4503,1589.1,2025-12-05,completed,online
121142,41438,1,1229.87,2025-05-16,completed,online
121143,30429,4294,1671.07,2025-12-30,failed,online
121144,31968,1794,1374.11,2025-03-28,completed,online
121145,14279,386,267.27,2025-03-19,completed,online
121146,10014,4428,306.04,2025-02-22,completed,online
121147,26084,2178,1241.78,2025-01-26,failed,online
121148,41208,4837,257.94,2025-07-28,completed,online
121149,12395,1,76.83,2025-01-30,failed,online
121150,20694,298,499.58,2025-11-20,completed,online
121151,35353,2288,620.14,2025-11-14,failed,online
121152,27920,2572,1773.3,2025-01-19,completed,online
121153,48163,4548,1832.46,2025-07-20,failed,online
121154,37425,4924,6881.864036710539,2025-11-20,failed,online
121155,45249,3163,1592.52,2025-11-21,failed,online
121156,44225,4655,739.77,2025-01-24,completed,online
121157,6200,3896,1526.51,2025-01-04,completed,online
121158,29377,247,889.29,2025-01-05,failed,online
121159,49255,1152,347.04,2025-04-07,completed,
121160,22247,2450,727.01,2025-10-07,failed,online
121161,39914,3518,1129.29,2025-06-30,completed,
121162,11405,1017,973.25,2025-07-20,completed,online
121163,15168,90,207.79,2025-07-14,completed,online
121164,14660,1476,5518.698205090051,2025-03-01,completed,online
121165,28955,3717,1612.62,2025-04-13,failed,online
121166,23296,1,121.28,2025-12-10,completed,online
121167,21871,1141,64.86,2025-05-10,completed,online
121168,3078,2054,1718.98,2025-07-30,failed,online
121169,13368,443,103.01,2025-12-25,failed,online
121170,9343,1461,297.85,2025-03-04,completed,online
121171,49361,993,731.08,2025-10-12,failed,online
121172,17034,2549,465.16,2025-03-24,failed,online
121173,43746,4266,1202.67,2025-07-06,completed,online
121174,8808,2843,443.95,2025-02-07,completed,online
121175,29080,3940,1859.9,2025-12-30,failed,online
121176,42187,2869,1219.07,2025-02-07,failed,online
121177,23451,3797,1404.25,2025-10-18,failed,online
121178,12658,3966,40.63,2025-04-10,failed,online
121179,26500,4113,951.97,2025-07-08,failed,online
121180,7055,1,473.43,2025-08-28,completed,online
121181,34126,3001,831.37,2025-01-14,failed,online
121182,40148,1934,787.67,2025-05-07,completed,online
121183,12111,1,1729.03,2025-04-05,failed,online
121184,216,21,1694.7,2025-11-24,failed,online
121185,34480,4912,822.85,2025-03-19,completed,online
121186,24150,2175,409.51,2025-05-10,completed,online
121187,49817,472,1421.42,2025-02-03,completed,online
121188,26867,854,171.76,2025-07-02,completed,online
121189,7174,3777,1055.92,2025-05-20,completed,online
121190,47549,1,1110.7,2025-08-09,completed,online
121191,6417,2401,1190.4,2025-01-28,failed,online
121192,10864,2607,1449.59,2025-08-03,completed,online
121193,46105,4816,1335.77,2025-03-01,failed,online
121194,43724,4969,1591.08,2025-09-05,failed,online
121195,15451,660,1812.63,2025-06-10,failed,online
121196,14008,3300,23.22,2025-05-03,failed,online
121197,44861,1535,342.89,2025-05-17,completed,online
121198,29250,1,708.97,2025-02-24,failed,online
121199,3511,3043,1656.64,2025-09-08,completed,online
121200,48787,3264,1804.76,2025-08-18,failed,online
121201,11828,827,609.85,2025-02-03,completed,online
121202,20,1,66.32,2025-04-14,failed,online
121203,13525,4702,647.01,2025-12-25,failed,online
121204,4235,4208,662.64,2025-10-26,failed,online
121205,959,4141,133.36,2025-10-30,failed,online
121206,47408,3618,320.53,2025-11-11,completed,
121207,1000,2128,809.29,2025-06-28,completed,online
121208,35888,1,9031.824486685424,2025-05-04,failed,online
121209,25667,1248,1186.05,2025-02-22,completed,online
121210,21287,2911,1065.03,2025-11-08,failed,online
121211,34399,1,1064.61,2025-12-08,completed,online
121212,39036,1872,826.24,2025-12-30,failed,online
121213,6139,281,119.59,2025-12-29,completed,
121214,32901,3181,1850.87,2025-04-13,completed,online
121215,42545,4858,1803.73,2025-05-19,failed,online
121216,11853,1,1339.35,2025-11-18,completed,online
121217,45898,1,1092.12,2025-12-04,completed,online
121218,34341,344,224.9,2025-11-13,completed,online
121219,21469,3378,1253.47,2025-12-30,completed,online
121220,1791,1418,1157.46,2025-05-04,failed,online
121221,13729,2428,1171.89,2025-08-09,completed,online
121222,1350,460,1528.53,2025-01-03,failed,online
121223,36149,3825,1025.51,2025-05-08,completed,online
121224,33879,1068,847.43,2025-11-07,completed,online
121225,44156,424,1085.63,2025-03-26,failed,online
121226,33251,2124,58.35,2025-10-22,failed,online
121227,16033,1,780.83,2025-05-07,completed,online
121228,36497,322,266.6,2025-01-25,failed,online
121229,49187,1,1419.22,2025-08-22,completed,online
121230,25176,1035,749.88,2025-04-12,failed,online
121231,16346,2120,710.19,2025-12-23,failed,online
121232,33180,1,1172.42,2025-08-19,failed,online
121233,23027,1,722.36,2025-04-22,completed,online
121234,22112,1852,1604.49,2025-01-07,completed,online
121235,4431,3111,1224.41,2025-07-16,failed,online
121236,5950,3621,223.03,2025-03-07,completed,online
121237,7660,2074,398.99,2025-06-20,failed,online
121238,24002,985,1147.95,2025-11-06,failed,online
121239,3534,1,252.72,2025-04-04,completed,online
121240,36473,4549,1188.63,2025-11-18,failed,online
121241,12037,1027,696.53,2025-09-02,completed,online
121242,11420,4793,402.78,2025-03-18,failed,online
121243,34355,106,521.83,2025-08-31,completed,online
121244,8199,2035,467.82,2025-09-29,failed,online
121245,48931,2039,1204.95,2025-10-21,completed,online
121246,16873,761,1580.53,2025-02-12,completed,online
121247,41847,1,1081.83,2025-08-13,failed,online
121248,31685,53,679.26,2025-05-29,completed,online
121249,16145,927,1075.35,2025-06-04,completed,online
121250,4173,280,1827.64,2025-08-17,completed,online
121251,40433,3650,659.99,2025-12-14,completed,online
121252,7839,1,1330.46,2025-07-14,failed,online
121253,42893,2216,1739.14,2025-06-15,failed,online
121254,27114,4841,1551.94,2025-05-19,failed,online
121255,5656,2621,776.68,2025-05-07,completed,online
121256,21712,4150,96.53,2025-06-15,completed,online
121257,28458,2812,877.45,2025-06-17,completed,online
121258,44198,2192,892.97,2025-05-08,failed,online
121259,2967,3290,1031.51,2025-08-30,failed,online
121260,42012,898,1076.23,2025-11-21,failed,online
121261,49358,1,400.27,2025-11-10,failed,online
121262,21910,1918,331.24,2025-06-26,failed,online
121263,25802,1,556.76,2025-10-23,failed,online
121264,14529,3189,688.67,2025-11-08,completed,online
121265,25113,2973,1722.45,2025-03-27,failed,online
121266,34843,3217,931.53,2025-01-08,completed,online
121267,11869,3414,110.27,2025-03-31,completed,online
121268,20868,3149,1622.77,2025-11-02,completed,online
121269,4840,3071,997.88,2025-05-11,completed,online
121270,35902,3483,514.29,2025-11-17,failed,online
121271,37109,1,1908.55,2025-04-07,failed,online
121272,10553,1374,480.21,2025-07-01,completed,online
121273,39603,1,1287.39,2025-07-03,failed,online
121274,40717,3372,581.47,2025-05-18,completed,online
121275,33520,80,1904.01,2025-07-05,failed,online
121276,13008,1257,106.96,2025-12-01,failed,online
121277,13991,2918,1755.93,2025-08-14,completed,online
121278,15336,2255,382.67,2025-11-03,failed,online
121279,684,1,687.88,2025-06-30,completed,online
121280,43995,2536,891.82,2025-10-10,completed,online
121281,22960,1,1045.05,2025-05-19,completed,online
121282,46696,1929,1091.63,2025-02-12,failed,online
121283,11962,4211,962.68,2025-09-23,failed,online
121284,13385,1,662.15,2025-04-04,failed,online
121285,40415,4379,1130.35,2025-08-21,completed,online
121286,915,3947,1806.9,2025-06-15,failed,online
121287,42176,1,452.78,2025-06-19,completed,online
121288,7263,4814,1512.97,2025-07-14,failed,online
121289,14448,4458,1077.75,2025-08-16,completed,online
121290,47644,3420,998.62,2025-10-30,completed,online
121291,15689,1,337.8,2025-06-16,failed,online
121292,10702,2539,1599.27,2025-09-16,completed,online
121293,16885,1,1646.26,2025-08-18,failed,online
121294,1545,3881,1869.83,2025-08-17,failed,online
121295,11368,3344,809.22,2025-03-10,failed,online
121296,41558,1,1310.21,2025-04-07,completed,online
121297,41048,4912,1262.28,2025-08-20,failed,online
121298,36741,229,1999.25,2025-10-07,completed,online
121299,48314,4289,1373.11,2025-10-22,completed,online
121300,8063,4610,1682.64,2025-03-31,completed,online
121301,3026,1,1114.65,2025-10-14,completed,online
121302,35505,2708,840.76,2025-02-05,failed,online
121303,9814,1471,305.11,2025-03-19,completed,
121304,17756,3342,1426.68,2025-01-09,failed,online
121305,14116,4022,1018.53,2025-05-25,completed,online
121306,15018,3863,581.45,2025-09-12,failed,online
121307,17577,1103,707.41,2025-12-07,completed,online
121308,2611,1432,1743.42,2025-04-11,failed,online
121309,21395,1,1949.09,2025-11-12,completed,online
121310,47007,4409,368.59,2025-04-24,failed,online
121311,47345,2318,276.41,2025-07-15,completed,online
121312,2234,1093,1788.36,2025-12-05,completed,online
121313,23213,4851,250.89,2025-06-25,completed,online
121314,37290,275,586.89,2025-07-25,failed,online
121315,3288,2262,1813.7,2025-01-23,failed,online
121316,44607,2353,1397.56,2025-12-29,completed,online
121317,45412,1,1159.75,2025-11-26,failed,online
121318,17195,1,1320.01,2025-05-22,failed,online
121319,40483,2512,1061.6,2025-03-19,completed,online
121320,31011,1034,968.96,2025-05-03,failed,
121321,28341,1270,226.41,2025-09-03,failed,online
121322,35096,1556,1190.0,2025-07-28,failed,online
121323,6054,4568,1758.18,2025-09-23,completed,online
121324,42937,1879,71.66,2025-10-21,completed,online
121325,20175,2531,576.35,2025-04-13,completed,online
121326,43137,1,553.6,2025-12-24,completed,online
121327,43748,297,447.23,2025-11-07,failed,online
121328,26725,1797,883.52,2025-01-30,failed,online
121329,35057,1990,1937.82,2025-01-07,completed,online
121330,31791,510,1379.39,2025-09-19,completed,online
121331,3947,1121,813.96,2025-11-10,failed,online
121332,36901,2699,1331.77,2025-01-06,completed,online
121333,49920,4298,1389.67,2025-08-10,failed,online
121334,30850,4517,798.16,2025-07-09,completed,
121335,41890,275,1631.29,2025-11-25,failed,online
121336,9769,1462,899.39,2025-02-25,failed,online
121337,39665,4897,1824.34,2025-01-19,completed,online
121338,20505,1229,1231.95,2025-04-01,failed,online
121339,1420,1,253.01,2025-05-08,failed,online
121340,10339,1627,1877.81,2025-05-17,completed,online
121341,14431,1526,1423.91,2025-08-21,completed,online
121342,5007,369,1031.63,2025-07-12,failed,online
121343,24885,4784,285.65,2025-11-20,failed,online
121344,32039,983,809.38,2025-10-24,completed,online
121345,36808,3637,1727.42,2025-07-07,failed,online
121346,5290,1,660.69,2025-02-09,completed,online
121347,9077,1286,1944.63,2025-11-18,failed,online
121348,30242,1688,1515.58,2025-05-20,completed,online
121349,29190,3179,1531.23,2025-09-11,completed,online
121350,29552,862,921.98,2025-04-07,failed,online
121351,31422,31,1994.22,2025-10-22,completed,online
121352,33341,1,1414.55,2025-07-11,completed,online
121353,5216,1,642.55,2025-12-01,completed,online
121354,16583,1,678.37,2025-04-07,completed,online
121355,14158,1,1326.48,2025-01-09,completed,online
121356,1482,2450,737.37,2025-01-29,completed,
121357,14206,2526,1059.02,2025-06-26,completed,online
121358,48926,4354,1126.47,2025-02-04,completed,online
121359,35263,691,1688.29,2025-02-26,failed,online
121360,24351,2457,1526.42,2026-01-01,completed,online
121361,1541,1,773.43,2026-01-01,failed,online
121362,26696,2771,1752.82,2025-08-06,completed,online
121363,31666,1,176.91,2025-09-07,completed,online
121364,18528,2262,1978.6,2025-07-16,completed,online
121365,32163,3066,502.41,2025-01-03,failed,online
121366,16138,1378,1561.53,2025-08-18,completed,online
121367,39519,2256,1493.91,2025-03-06,failed,online
121368,20611,3259,1275.61,2025-08-10,completed,online
121369,28660,3829,507.24,2025-07-30,failed,online
121370,16311,1,958.28,2025-03-01,completed,online
121371,48665,3183,1278.26,2025-07-12,failed,online
121372,37646,860,1113.43,2025-12-14,failed,online
121373,33460,3432,1496.32,2025-11-07,completed,online
121374,25618,3545,1925.78,2025-04-08,completed,online
121375,47866,1,1748.76,2025-06-08,failed,online
121376,31443,1282,1052.76,2025-12-06,completed,online
121377,5534,2816,1410.31,2025-12-05,completed,online
121378,25813,4820,1034.54,2025-01-18,completed,online
121379,6159,548,509.55,2025-09-15,completed,online
121380,2120,2342,836.96,2025-03-07,completed,online
121381,8390,916,1254.62,2025-07-28,completed,online
121382,11126,1000,1214.11,2025-11-12,failed,online
121383,35254,1,1834.23,2025-03-18,failed,online
121384,318,2706,471.26,2025-09-17,failed,online
121385,25038,483,625.07,2025-10-06,completed,online
121386,4460,146,379.88,2025-09-25,completed,online
121387,44410,1,1232.69,2025-04-11,failed,online
121388,31943,4742,79.41,2025-06-13,failed,online
121389,5966,4601,976.9,2025-01-15,failed,online
121390,7924,3530,686.52,2025-07-02,completed,
121391,9025,2543,197.2,2025-02-07,failed,online
121392,44,1127,492.5,2025-12-10,failed,online
121393,38432,1,1921.52,2025-10-04,completed,online
121394,1692,4989,747.04,2025-10-08,completed,online
121395,41063,898,1767.33,2025-05-31,completed,online
121396,8994,1,1806.84,2025-08-20,completed,online
121397,19310,1311,646.0,2025-06-03,completed,online
121398,45332,1,147.27,2025-02-06,completed,online
121399,8853,1671,627.85,2025-02-19,completed,online
121400,13264,4344,759.48,2025-04-07,failed,online
121401,27661,4714,1279.13,2025-05-07,failed,online
121402,40959,1,939.64,2025-08-22,completed,online
121403,40077,683,1103.41,2025-12-02,failed,online
121404,5171,87,90.72,2025-09-20,failed,online
121405,7422,1665,578.17,2025-03-21,completed,online
121406,42358,1,1253.06,2025-04-27,completed,online
121407,24213,703,1969.62,2025-11-04,failed,online
121408,21227,2822,49.41,2025-12-17,failed,online
121409,36698,1,1908.15,2025-04-04,completed,online
121410,41637,563,1792.25,2025-08-14,failed,online
121411,15599,1,1838.2,2025-11-03,failed,online
121412,9444,426,1048.32,2025-04-29,failed,online
121413,10184,1,242.83,2025-04-26,failed,online
121414,40528,2197,357.23,2025-09-08,completed,online
121415,13055,1,314.04,2025-08-12,completed,online
121416,44855,4855,333.92,2025-03-28,completed,online
121417,4701,1218,374.64,2025-08-12,completed,online
121418,47724,1,1170.87,2025-03-27,failed,online
121419,8029,1940,41.23,2025-07-10,failed,online
121420,28209,4567,487.42,2025-01-03,failed,online
121421,29267,1942,1864.48,2025-11-11,failed,online
121422,41070,3629,460.49,2025-03-03,failed,online
121423,6835,458,99.75,2025-01-16,failed,online
121424,10470,4822,996.36,2025-03-30,failed,online
121425,29890,1886,571.11,2025-05-24,completed,online
121426,26078,4614,77.19,2025-12-17,completed,online
121427,47481,1,523.11,2025-11-14,failed,online
121428,12700,262,1093.89,2025-10-20,failed,online
121429,41060,63,1825.63,2025-08-31,failed,online
121430,42300,1,1815.85,2025-09-07,completed,online
121431,14521,997,1068.47,2025-12-07,completed,online
121432,20015,4909,1874.27,2025-03-17,completed,online
121433,15075,422,1996.87,2025-03-07,failed,online
121434,3385,3864,1918.76,2025-07-12,failed,online
121435,33172,4875,922.88,2025-07-11,failed,online
121436,11297,235,758.59,2025-07-03,failed,online
121437,37326,2401,35.6,2025-09-20,completed,online
121438,35363,1391,525.94,2025-07-23,completed,online
121439,32569,2952,1408.95,2025-02-10,failed,online
121440,44936,3513,405.92,2025-02-20,completed,online
121441,15639,566,1171.48,2025-06-14,completed,online
121442,20126,1621,295.76,2025-03-27,completed,online
121443,46313,2551,1504.9,2025-01-09,failed,online
121444,45075,852,116.78,2025-11-28,failed,online
121445,23337,1,436.12,2025-06-28,failed,online
121446,49351,1,721.01,2025-11-14,failed,online
121447,25416,1029,770.06,2025-06-15,completed,online
121448,26916,1,67.96,2025-10-11,completed,online
121449,5421,4152,1059.36,2025-05-13,failed,online
121450,7653,3986,99.99,2025-01-17,completed,online
121451,5588,2215,132.37,2025-11-26,completed,online
121452,27006,3937,1984.95,2025-07-12,completed,online
121453,13047,4292,893.08,2025-10-29,completed,online
121454,6512,1580,1174.18,2025-11-16,completed,online
121455,29259,318,930.24,2025-10-14,completed,online
121456,39989,1,8969.618826504768,2025-06-09,completed,
121457,38017,1939,520.71,2025-05-26,failed,
121458,43401,2649,457.23,2025-06-07,completed,online
121459,30257,1,429.91,2025-06-24,failed,online
121460,33229,2759,180.77,2025-02-25,completed,online
121461,39700,3869,1748.92,2025-10-09,completed,online
121462,25009,4343,599.36,2025-07-15,completed,online
121463,17739,1,1297.4,2025-08-02,completed,online
121464,22651,1,131.69,2025-12-13,completed,online
121465,15294,755,57.04,2025-06-03,failed,online
121466,14202,3895,1890.62,2025-07-01,completed,online
121467,11710,3350,717.92,2025-01-09,completed,online
121468,18762,3668,1537.74,2025-03-11,completed,online
121469,33238,2040,1404.15,2025-05-26,completed,online
121470,146,4466,1305.22,2025-11-10,completed,online
121471,31967,1,275.81,2025-06-01,failed,online
121472,670,1,902.17,2025-05-08,completed,online
121473,13993,2586,883.46,2025-06-14,failed,online
121474,48596,1157,197.66,2025-11-17,completed,online
121475,44387,1,1939.84,2025-09-24,completed,
121476,38958,1,1164.69,2025-12-23,failed,online
121477,36419,1,730.68,2025-05-24,failed,online
121478,16316,1788,1124.45,2025-08-04,completed,online
121479,35413,694,1236.69,2025-08-25,completed,online
121480,36691,1614,33.21,2025-10-02,completed,online
121481,46601,1,1568.32,2025-09-11,completed,online
121482,16512,188,297.34,2025-01-17,completed,online
121483,44261,1301,1856.63,2025-04-13,failed,online
121484,24113,659,1419.14,2025-01-01,completed,online
121485,38289,4484,1353.87,2025-07-22,failed,online
121486,30544,1,1233.26,2025-10-20,completed,online
121487,24852,1,1089.12,2025-09-26,completed,online
121488,23781,642,66.47,2025-03-14,failed,online
121489,38272,4694,413.14,2025-02-22,completed,online
121490,39600,1,251.5,2025-12-12,failed,online
121491,5636,3861,1870.1,2025-03-27,failed,online
121492,16156,1,1865.61,2025-06-05,completed,online
121493,33225,1,932.33,2025-03-27,completed,online
121494,41615,4713,123.08,2025-05-29,completed,online
121495,5986,954,1110.17,2025-08-28,failed,online
121496,21754,322,981.61,2025-11-07,failed,online
121497,33256,3003,68.63,2025-12-06,completed,online
121498,3497,4001,1778.56,2025-01-26,completed,online
121499,48408,4292,111.0,2025-03-13,failed,online
121500,12362,1,1459.76,2025-07-28,failed,online
121501,33238,2879,882.27,2025-12-07,completed,online
121502,18828,4439,1466.17,2025-04-19,failed,online
121503,36280,4702,853.73,2025-09-04,completed,online
121504,15504,4935,1168.7,2025-01-21,failed,online
121505,10916,2167,1544.36,2025-06-25,failed,online
121506,17914,878,1461.07,2025-04-03,completed,online
121507,28769,612,1104.77,2025-10-25,completed,online
121508,11243,571,1510.05,2025-02-14,completed,online
121509,16418,1,1448.84,2025-04-14,completed,online
121510,28097,2708,1870.71,2025-08-30,completed,
121511,37197,3410,1972.07,2025-09-07,failed,online
121512,20160,2707,418.24,2025-09-19,failed,online
121513,28915,3953,941.34,2025-05-19,failed,online
121514,4716,3496,795.61,2025-09-19,failed,online
121515,40611,625,493.08,2025-03-06,failed,online
121516,34097,1,724.92,2025-10-01,completed,online
121517,5589,1,792.45,2025-01-04,completed,online
121518,13819,4239,1362.81,2025-01-08,completed,online
121519,22324,1,1473.77,2025-11-28,failed,online
121520,5986,3058,1922.77,2025-04-24,completed,online
121521,23379,929,1069.82,2025-10-25,failed,online
121522,3535,1106,1811.06,2025-10-13,completed,
121523,19789,1,464.36,2025-12-17,failed,online
121524,40099,1,1647.7,2025-03-01,completed,online
121525,8658,2866,1324.45,2025-08-13,failed,online
121526,22066,1,1673.02,2025-11-22,failed,online
121527,22444,3301,1460.81,2025-09-24,completed,online
121528,34337,271,1335.97,2025-11-19,failed,online
121529,34282,1,498.58,2025-06-29,completed,online
121530,34142,2358,1629.94,2025-10-05,failed,online
121531,43650,1415,1039.74,2025-03-05,failed,online
121532,27566,656,327.24,2025-08-15,failed,online
121533,29442,76,339.77,2025-04-08,failed,online
121534,9930,2963,560.16,2025-04-30,failed,online
121535,9197,54,1615.13,2025-05-02,completed,online
121536,13554,1,224.53,2025-02-18,failed,online
121537,32550,2649,208.73,2025-08-13,completed,online
121538,47739,4454,1807.85,2025-06-03,completed,online
121539,47250,1,176.39,2025-09-09,failed,online
121540,4661,1,1212.08,2025-06-06,completed,online
121541,46091,4111,1100.87,2025-03-27,failed,online
121542,18117,1,1297.97,2025-08-23,failed,online
121543,19025,3775,1943.31,2025-04-18,failed,online
121544,827,3606,148.16,2025-08-08,failed,online
121545,17164,3392,1946.73,2025-08-30,failed,online
121546,48237,718,618.56,2025-04-23,completed,online
121547,49215,159,1308.08,2025-03-25,completed,online
121548,36286,3041,995.44,2025-11-28,failed,online
121549,38875,4920,363.5,2025-04-09,completed,online
121550,17875,172,77.95,2025-07-10,failed,online
121551,6199,2657,784.33,2025-12-03,failed,online
121552,39589,3046,1060.53,2025-03-01,failed,online
121553,24467,2319,219.0,2025-04-20,failed,online
121554,42178,1,1720.87,2025-12-04,completed,online
121555,19804,412,644.01,2025-12-19,failed,online
121556,14484,350,1144.05,2025-01-13,failed,online
121557,2525,4237,1805.73,2025-07-23,completed,online
121558,541,3526,5519.373697536009,2025-05-12,completed,online
121559,4803,3749,1986.43,2025-09-02,completed,online
121560,33562,1,1363.71,2025-10-25,failed,online
121561,40675,1,1676.77,2025-11-12,completed,online
121562,31800,1,101.45,2025-04-28,failed,online
